Local Date and Time,Participant Public ID,Participant Private ID,randomiser-wqo5,Trial Number,Response,Onset Time,Object Name,Object Number,Spreadsheet: Trial#,Spreadsheet: Audio
17/02/2026 17:02:32,3sq66wle,15178530,Version1-raw,81,audio started,1519.800000000163,Audio Clip,2,39,[MONO] ASI142_sapo_nonalt_analyzable_v-less_raw.mp3
17/02/2026 17:02:32,3sq66wle,15178530,Version1-raw,81,o.png,2150.0999999999767,O,2,39,[MONO] ASI142_sapo_nonalt_analyzable_v-less_raw.mp3
17/02/2026 17:02:34,3sq66wle,15178530,Version1-raw,82,audio started,1519.8000000001048,Audio Clip,2,63,[MONO] ASI128_lechuza_nonalt_unanalyzable_v-less_raw.mp3
17/02/2026 17:02:35,3sq66wle,15178530,Version1-raw,82,a.png,2812.2000000000116,A,1,63,[MONO] ASI128_lechuza_nonalt_unanalyzable_v-less_raw.mp3
17/02/2026 17:02:37,3sq66wle,15178530,Version1-raw,83,audio started,1518.6000000000931,Audio Clip,2,37,[MONO] HSS143_zapato_nonalt_analyzable_v-less_raw.mp3
17/02/2026 17:02:38,3sq66wle,15178530,Version1-raw,83,o.png,2514.7999999999884,O,2,37,[MONO] HSS143_zapato_nonalt_analyzable_v-less_raw.mp3
17/02/2026 17:02:39,3sq66wle,15178530,Version1-raw,84,audio started,1520.000000000291,Audio Clip,2,87,[MONO] ASI_sato_unanalyzable1.mp3
17/02/2026 17:02:40,3sq66wle,15178530,Version1-raw,84,o.png,2548.000000000291,O,2,87,[MONO] ASI_sato_unanalyzable1.mp3
17/02/2026 17:02:42,3sq66wle,15178530,Version1-raw,85,audio started,1521.3999999999069,Audio Clip,2,5,[MONO] HSS126_brujo_alt_analyzable_v-less_raw.mp3
17/02/2026 17:02:43,3sq66wle,15178530,Version1-raw,85,no-se.png,2744.399999999907,No se,3,5,[MONO] HSS126_brujo_alt_analyzable_v-less_raw.mp3
17/02/2026 17:02:44,3sq66wle,15178530,Version1-raw,86,audio started,1521.9000000002561,Audio Clip,2,93,[MONO] HSS_kecha_unanalyzable1.mp3
17/02/2026 17:02:46,3sq66wle,15178530,Version1-raw,86,a.png,2633.5999999999767,A,1,93,[MONO] HSS_kecha_unanalyzable1.mp3
17/02/2026 17:02:47,3sq66wle,15178530,Version1-raw,87,audio started,1505.9000000000815,Audio Clip,2,35,[MONO] ASI148_anillo_nonalt_analyzable_v_raw.mp3
17/02/2026 17:02:48,3sq66wle,15178530,Version1-raw,87,no-se.png,2883.2999999999884,No se,3,35,[MONO] ASI148_anillo_nonalt_analyzable_v_raw.mp3
17/02/2026 17:02:50,3sq66wle,15178530,Version1-raw,88,audio started,1505.0999999999185,Audio Clip,2,29,[MONO] HSS141_plata_alt_unanalyzable_v-less_raw.mp3
17/02/2026 17:02:51,3sq66wle,15178530,Version1-raw,88,a.png,2617,A,1,29,[MONO] HSS141_plata_alt_unanalyzable_v-less_raw.mp3
17/02/2026 17:02:52,3sq66wle,15178530,Version1-raw,89,audio started,1521.2000000001863,Audio Clip,2,80,[MONO] ASI_kecha_analyzable.mp3
17/02/2026 17:02:54,3sq66wle,15178530,Version1-raw,89,a.png,2557.3000000002794,A,1,80,[MONO] ASI_kecha_analyzable.mp3
17/02/2026 17:02:55,3sq66wle,15178530,Version1-raw,90,audio started,1523.7000000000116,Audio Clip,2,34,[MONO] HSS129_caramelo_nonalt_analyzable_v_raw.mp3
17/02/2026 17:02:57,3sq66wle,15178530,Version1-raw,90,o.png,3430.500000000291,O,2,34,[MONO] HSS129_caramelo_nonalt_analyzable_v_raw.mp3
17/02/2026 17:02:58,3sq66wle,15178530,Version1-raw,91,audio started,1521.3000000002794,Audio Clip,2,89,[MONO] HSS_fada_unanalyzable1.mp3
17/02/2026 17:03:00,3sq66wle,15178530,Version1-raw,91,a.png,2928.8000000002794,A,1,89,[MONO] HSS_fada_unanalyzable1.mp3
17/02/2026 17:03:01,3sq66wle,15178530,Version1-raw,92,audio started,1521.4000000000815,Audio Clip,2,30,[MONO] HSS143_payasa_alt_unanalyzable_v-less_raw.mp3
17/02/2026 17:03:02,3sq66wle,15178530,Version1-raw,92,a.png,2497.5000000001746,A,1,30,[MONO] HSS143_payasa_alt_unanalyzable_v-less_raw.mp3
17/02/2026 17:03:04,3sq66wle,15178530,Version1-raw,93,audio started,1522.6000000000931,Audio Clip,2,92,[MONO] ASI_noga_unanalyzable2.mp3
17/02/2026 17:03:06,3sq66wle,15178530,Version1-raw,93,no-se.png,3256.7000000001863,No se,3,92,[MONO] ASI_noga_unanalyzable2.mp3
17/02/2026 17:03:07,3sq66wle,15178530,Version1-raw,94,audio started,1505.1000000000931,Audio Clip,2,41,[MONO] HSS143_cuchara_nonalt_analyzable_v_raw.mp3
17/02/2026 17:03:08,3sq66wle,15178530,Version1-raw,94,a.png,2633.1999999999534,A,1,41,[MONO] HSS143_cuchara_nonalt_analyzable_v_raw.mp3
17/02/2026 17:03:10,3sq66wle,15178530,Version1-raw,95,audio started,1521.6000000002095,Audio Clip,2,51,[MONO] ASI119_caballero_nonalt_unanalyzable_v_raw.mp3
17/02/2026 17:03:11,3sq66wle,15178530,Version1-raw,95,no-se.png,3000.100000000035,No se,3,51,[MONO] ASI119_caballero_nonalt_unanalyzable_v_raw.mp3
17/02/2026 17:03:13,3sq66wle,15178530,Version1-raw,96,audio started,1503.2000000001863,Audio Clip,2,20,[MONO] ASI146_palo_alt_unanalyzable_v_raw.mp3
17/02/2026 17:03:14,3sq66wle,15178530,Version1-raw,96,o.png,2516.79999999993,O,2,20,[MONO] ASI146_palo_alt_unanalyzable_v_raw.mp3
18/02/2026 09:37:20,kvczwcaf,15189282,Version1-raw,1,audio started,1501.600000005972,Audio Clip,2,87,[MONO] ASI_sato_unanalyzable1.mp3
18/02/2026 09:37:21,kvczwcaf,15189282,Version1-raw,1,o.png,2872.600000005972,O,2,87,[MONO] ASI_sato_unanalyzable1.mp3
18/02/2026 09:37:23,kvczwcaf,15189282,Version1-raw,2,audio started,1518.200000011915,Audio Clip,2,74,[MONO] HSS_noga_analyzable.mp3
18/02/2026 09:37:24,kvczwcaf,15189282,Version1-raw,2,a.png,3438.700000011915,A,1,74,[MONO] HSS_noga_analyzable.mp3
18/02/2026 09:37:26,kvczwcaf,15189282,Version1-raw,3,audio started,1500.8000000059546,Audio Clip,2,73,[MONO] HSS_fada_analyzable.mp3
18/02/2026 09:37:28,kvczwcaf,15189282,Version1-raw,3,no-se.png,3439.500000023836,No se,3,73,[MONO] HSS_fada_analyzable.mp3
18/02/2026 09:37:29,kvczwcaf,15189282,Version1-raw,4,audio started,1500.800000011921,Audio Clip,2,93,[MONO] HSS_kecha_unanalyzable1.mp3
18/02/2026 09:37:31,kvczwcaf,15189282,Version1-raw,4,a.png,2972.5,A,1,93,[MONO] HSS_kecha_unanalyzable1.mp3
18/02/2026 09:37:32,kvczwcaf,15189282,Version1-raw,5,audio started,1501.0000000178698,Audio Clip,2,33,[MONO] HSS143_nudo_nonalt_analyzable_v_raw.mp3
18/02/2026 09:37:34,kvczwcaf,15189282,Version1-raw,5,o.png,2772.700000005949,O,2,33,[MONO] HSS143_nudo_nonalt_analyzable_v_raw.mp3
18/02/2026 09:37:35,kvczwcaf,15189282,Version1-raw,6,audio started,1517.9000000059605,Audio Clip,2,27,[MONO] ASI119_pala_alt_unanalyzable_v_raw.mp3
18/02/2026 09:37:36,kvczwcaf,15189282,Version1-raw,6,a.png,2773.100000023842,A,1,27,[MONO] ASI119_pala_alt_unanalyzable_v_raw.mp3
18/02/2026 09:37:38,kvczwcaf,15189282,Version1-raw,7,audio started,1517.7000000000116,Audio Clip,2,37,[MONO] HSS143_zapato_nonalt_analyzable_v-less_raw.mp3
18/02/2026 09:37:39,kvczwcaf,15189282,Version1-raw,7,o.png,2639.600000005972,O,2,37,[MONO] HSS143_zapato_nonalt_analyzable_v-less_raw.mp3
18/02/2026 09:37:41,kvczwcaf,15189282,Version1-raw,8,audio started,1517.5000000178698,Audio Clip,2,71,[MONO] ASI_kecho_analyzable.mp3
18/02/2026 09:37:42,kvczwcaf,15189282,Version1-raw,8,o.png,3138.700000005949,O,2,71,[MONO] ASI_kecho_analyzable.mp3
18/02/2026 09:37:44,kvczwcaf,15189282,Version1-raw,9,audio started,1517.1000000178756,Audio Clip,2,63,[MONO] ASI128_lechuza_nonalt_unanalyzable_v-less_raw.mp3
18/02/2026 09:37:45,kvczwcaf,15189282,Version1-raw,9,o.png,2389.000000023836,O,2,63,[MONO] ASI128_lechuza_nonalt_unanalyzable_v-less_raw.mp3
18/02/2026 09:37:46,kvczwcaf,15189282,Version1-raw,10,audio started,1501.300000011921,Audio Clip,2,70,[MONO] ASI_gapo_analyzable.mp3
18/02/2026 09:37:47,kvczwcaf,15189282,Version1-raw,10,o.png,2856.2000000178814,O,2,70,[MONO] ASI_gapo_analyzable.mp3
18/02/2026 09:37:49,kvczwcaf,15189282,Version1-raw,11,audio started,1501.7000000000116,Audio Clip,2,62,[MONO] HSS113_taza_nonalt_unanalyzable_v-less_raw.mp3
18/02/2026 09:37:50,kvczwcaf,15189282,Version1-raw,11,a.png,2357.2000000000116,A,1,62,[MONO] HSS113_taza_nonalt_unanalyzable_v-less_raw.mp3
18/02/2026 09:37:51,kvczwcaf,15189282,Version1-raw,12,audio started,1501.3999999999942,Audio Clip,2,38,[MONO] HSS129_mosquito_nonalt_analyzable_v-less_raw.mp3
18/02/2026 09:37:52,kvczwcaf,15189282,Version1-raw,12,o.png,2739.1000000178756,O,2,38,[MONO] HSS129_mosquito_nonalt_analyzable_v-less_raw.mp3
18/02/2026 09:37:54,kvczwcaf,15189282,Version1-raw,13,audio started,1517.500000023836,Audio Clip,2,11,[MONO] ASI146_cocinera_alt_analyzable_v_raw.mp3
18/02/2026 09:37:56,kvczwcaf,15189282,Version1-raw,13,a.png,3157.000000023836,A,1,11,[MONO] ASI146_cocinera_alt_analyzable_v_raw.mp3
18/02/2026 09:37:57,kvczwcaf,15189282,Version1-raw,14,audio started,1500.8000000059546,Audio Clip,2,48,[MONO] ASI132_artista_nonalt_analyzable_v-less_raw.mp3
18/02/2026 09:37:59,kvczwcaf,15189282,Version1-raw,14,a.png,2923.200000011915,A,1,48,[MONO] ASI132_artista_nonalt_analyzable_v-less_raw.mp3
18/02/2026 09:38:00,kvczwcaf,15189282,Version1-raw,15,audio started,1518,Audio Clip,2,49,[MONO] HSS138_regalo_nonalt_unanalyzable_v_raw.mp3
18/02/2026 09:38:01,kvczwcaf,15189282,Version1-raw,15,o.png,2928.800000011921,O,2,49,[MONO] HSS138_regalo_nonalt_unanalyzable_v_raw.mp3
18/02/2026 09:38:03,kvczwcaf,15189282,Version1-raw,16,audio started,1501.7999999999884,Audio Clip,2,30,[MONO] HSS143_payasa_alt_unanalyzable_v-less_raw.mp3
18/02/2026 09:38:04,kvczwcaf,15189282,Version1-raw,16,a.png,2541.200000005949,A,1,30,[MONO] HSS143_payasa_alt_unanalyzable_v-less_raw.mp3
18/02/2026 09:38:05,kvczwcaf,15189282,Version1-raw,17,audio started,1501.2000000059488,Audio Clip,2,10,[MONO] HSS145_nina_alt_analyzable_v_raw.mp3
18/02/2026 09:38:06,kvczwcaf,15189282,Version1-raw,17,a.png,2239.6000000119093,A,1,10,[MONO] HSS145_nina_alt_analyzable_v_raw.mp3
18/02/2026 09:38:08,kvczwcaf,15189282,Version1-raw,18,audio started,1501.5,Audio Clip,2,24,[MONO] ASI128_peso_alt_unanalyzable_v-less_raw.mp3
18/02/2026 09:38:09,kvczwcaf,15189282,Version1-raw,18,o.png,2706.100000023842,O,2,24,[MONO] ASI128_peso_alt_unanalyzable_v-less_raw.mp3
18/02/2026 09:38:10,kvczwcaf,15189282,Version1-raw,19,audio started,1517.3999999999942,Audio Clip,2,21,[MONO] HSS113_plato_alt_unanalyzable_v-less_raw.mp3
18/02/2026 09:38:11,kvczwcaf,15189282,Version1-raw,19,o.png,2545.1000000178756,O,2,21,[MONO] HSS113_plato_alt_unanalyzable_v-less_raw.mp3
18/02/2026 09:38:13,kvczwcaf,15189282,Version1-raw,20,audio started,1517.800000011921,Audio Clip,2,29,[MONO] HSS141_plata_alt_unanalyzable_v-less_raw.mp3
18/02/2026 09:38:14,kvczwcaf,15189282,Version1-raw,20,a.png,2789.5,A,1,29,[MONO] HSS141_plata_alt_unanalyzable_v-less_raw.mp3
18/02/2026 09:38:16,kvczwcaf,15189282,Version1-raw,21,audio started,1518.0000000059663,Audio Clip,2,9,[MONO] HSS122_cocinera_alt_analyzable_v_raw.mp3
18/02/2026 09:38:17,kvczwcaf,15189282,Version1-raw,21,a.png,2522.5000000059663,A,1,9,[MONO] HSS122_cocinera_alt_analyzable_v_raw.mp3
18/02/2026 09:38:18,kvczwcaf,15189282,Version1-raw,22,audio started,1501.500000023836,Audio Clip,2,41,[MONO] HSS143_cuchara_nonalt_analyzable_v_raw.mp3
18/02/2026 09:38:19,kvczwcaf,15189282,Version1-raw,22,a.png,2207.399999999994,A,1,41,[MONO] HSS143_cuchara_nonalt_analyzable_v_raw.mp3
18/02/2026 09:38:20,kvczwcaf,15189282,Version1-raw,23,audio started,1518.2000000059488,Audio Clip,2,55,[MONO] ASI142_sapo_nonalt_unanalyzable_v-less_raw.mp3
18/02/2026 09:38:21,kvczwcaf,15189282,Version1-raw,23,a.png,2095.200000005949,A,1,55,[MONO] ASI142_sapo_nonalt_unanalyzable_v-less_raw.mp3
18/02/2026 09:38:23,kvczwcaf,15189282,Version1-raw,24,audio started,1501.3999999999942,Audio Clip,2,4,[MONO] ASI128_cocinero_analyzable_v_raw.mp3
18/02/2026 09:38:24,kvczwcaf,15189282,Version1-raw,24,o.png,2705.899999999994,O,2,4,[MONO] ASI128_cocinero_analyzable_v_raw.mp3
18/02/2026 09:38:31,kvczwcaf,15189282,Version1-raw,25,audio started,1518.1000000119093,Audio Clip,2,79,[MONO] ASI_gapa_analyzable.mp3
18/02/2026 09:38:32,kvczwcaf,15189282,Version1-raw,25,a.png,2576.40000002383,A,1,79,[MONO] ASI_gapa_analyzable.mp3
18/02/2026 09:38:33,kvczwcaf,15189282,Version1-raw,26,audio started,1517.300000011921,Audio Clip,2,28,[MONO] ASI146_panadera_alt_unanalyzable_v_raw.mp3
18/02/2026 09:38:34,kvczwcaf,15189282,Version1-raw,26,a.png,2672.600000023842,A,1,28,[MONO] ASI146_panadera_alt_unanalyzable_v_raw.mp3
18/02/2026 09:38:36,kvczwcaf,15189282,Version1-raw,27,audio started,1501.300000011921,Audio Clip,2,56,[MONO] ASI146_gancho_nonalt_unanalyzable_v-less_raw.mp3
18/02/2026 09:38:37,kvczwcaf,15189282,Version1-raw,27,o.png,2822.600000023842,O,2,56,[MONO] ASI146_gancho_nonalt_unanalyzable_v-less_raw.mp3
18/02/2026 09:38:39,kvczwcaf,15189282,Version1-raw,28,audio started,1517.4000000059605,Audio Clip,2,61,[MONO] HSS143_mariposa_nonalt_unanalyzable_v-less_raw.mp3
18/02/2026 09:38:40,kvczwcaf,15189282,Version1-raw,28,a.png,2923.7000000178814,A,1,61,[MONO] HSS143_mariposa_nonalt_unanalyzable_v-less_raw.mp3
18/02/2026 09:38:42,kvczwcaf,15189282,Version1-raw,29,audio started,1501.2999999999884,Audio Clip,2,45,[MONO] HSS143_caja_nonalt_analyzable_v-less_raw.mp3
18/02/2026 09:38:42,kvczwcaf,15189282,Version1-raw,29,a.png,2329.0000000178698,A,1,45,[MONO] HSS143_caja_nonalt_analyzable_v-less_raw.mp3
18/02/2026 09:38:44,kvczwcaf,15189282,Version1-raw,30,audio started,1518.1000000238419,Audio Clip,2,3,[MONO] ASI148_maestro_alt_analyzable_v_raw.mp3
18/02/2026 09:38:45,kvczwcaf,15189282,Version1-raw,30,o.png,2572.5,O,2,3,[MONO] ASI148_maestro_alt_analyzable_v_raw.mp3
18/02/2026 09:38:46,kvczwcaf,15189282,Version1-raw,31,audio started,1501.200000011915,Audio Clip,2,43,[MONO] ASI142_luna_nonalt_analyzable_v_raw.mp3
18/02/2026 09:38:47,kvczwcaf,15189282,Version1-raw,31,a.png,2490.000000023836,A,1,43,[MONO] ASI142_luna_nonalt_analyzable_v_raw.mp3
18/02/2026 09:38:49,kvczwcaf,15189282,Version1-raw,32,audio started,1518.1000000178756,Audio Clip,2,82,[MONO] HSS_bleno_unanalyzable2.mp3
18/02/2026 09:38:50,kvczwcaf,15189282,Version1-raw,32,o.png,2739.500000023836,O,2,82,[MONO] HSS_bleno_unanalyzable2.mp3
18/02/2026 09:38:52,kvczwcaf,15189282,Version1-raw,33,audio started,1501.7000000000116,Audio Clip,2,39,[MONO] ASI142_sapo_nonalt_analyzable_v-less_raw.mp3
18/02/2026 09:38:53,kvczwcaf,15189282,Version1-raw,33,o.png,2547.8000000238535,O,2,39,[MONO] ASI142_sapo_nonalt_analyzable_v-less_raw.mp3
18/02/2026 09:38:54,kvczwcaf,15189282,Version1-raw,34,audio started,1501.0000000059372,Audio Clip,2,57,[MONO] HSS113_cabra_nonalt_unanalyzable_v_raw.mp3
18/02/2026 09:38:55,kvczwcaf,15189282,Version1-raw,34,a.png,2672.9000000118976,A,1,57,[MONO] HSS113_cabra_nonalt_unanalyzable_v_raw.mp3
18/02/2026 09:38:57,kvczwcaf,15189282,Version1-raw,35,audio started,1517.7000000059488,Audio Clip,2,34,[MONO] HSS129_caramelo_nonalt_analyzable_v_raw.mp3
18/02/2026 09:38:58,kvczwcaf,15189282,Version1-raw,35,o.png,2689.0000000178698,O,2,34,[MONO] HSS129_caramelo_nonalt_analyzable_v_raw.mp3
18/02/2026 09:39:00,kvczwcaf,15189282,Version1-raw,36,audio started,1516.8000000059837,Audio Clip,2,23,[MONO] ASI146_puerto_alt_unanalyzable_v-less_raw.mp3
18/02/2026 09:39:01,kvczwcaf,15189282,Version1-raw,36,o.png,2990.000000023865,O,2,23,[MONO] ASI146_puerto_alt_unanalyzable_v-less_raw.mp3
18/02/2026 09:39:02,kvczwcaf,15189282,Version1-raw,37,audio started,1517.6000000179047,Audio Clip,2,80,[MONO] ASI_kecha_analyzable.mp3
18/02/2026 09:39:04,kvczwcaf,15189282,Version1-raw,37,a.png,2645.3000000059837,A,1,80,[MONO] ASI_kecha_analyzable.mp3
18/02/2026 09:39:05,kvczwcaf,15189282,Version1-raw,38,audio started,1501.2000000238186,Audio Clip,2,69,[MONO] HSS_sato_analyzable.mp3
18/02/2026 09:39:07,kvczwcaf,15189282,Version1-raw,38,o.png,3122.800000017858,O,2,69,[MONO] HSS_sato_analyzable.mp3
18/02/2026 09:39:08,kvczwcaf,15189282,Version1-raw,39,audio started,1501.300000011921,Audio Clip,2,18,[MONO] HSS145_rayo_alt_unanalyzable_v_raw.mp3
18/02/2026 09:39:10,kvczwcaf,15189282,Version1-raw,39,a.png,2805.9000000059605,A,1,18,[MONO] HSS145_rayo_alt_unanalyzable_v_raw.mp3
18/02/2026 09:39:11,kvczwcaf,15189282,Version1-raw,40,audio started,1501.6000000119093,Audio Clip,2,50,[MONO] HSS145_cuaderno_nonalt_unanalyzable_v_raw.mp3
18/02/2026 09:39:12,kvczwcaf,15189282,Version1-raw,40,o.png,2790.1000000119093,O,2,50,[MONO] HSS145_cuaderno_nonalt_unanalyzable_v_raw.mp3
18/02/2026 09:39:14,kvczwcaf,15189282,Version1-raw,41,audio started,1501.5000000178698,Audio Clip,2,91,[MONO] ASI_noga_unanalyzable1.mp3
18/02/2026 09:39:15,kvczwcaf,15189282,Version1-raw,41,a.png,2438.90000002383,A,1,91,[MONO] ASI_noga_unanalyzable1.mp3
18/02/2026 09:39:16,kvczwcaf,15189282,Version1-raw,42,audio started,1517.6000000179047,Audio Clip,2,76,[MONO] ASI_crola_analyzable.mp3
18/02/2026 09:39:18,kvczwcaf,15189282,Version1-raw,42,a.png,2990.200000011944,A,1,76,[MONO] ASI_crola_analyzable.mp3
18/02/2026 09:39:19,kvczwcaf,15189282,Version1-raw,43,audio started,1501.6000000179047,Audio Clip,2,1,[MONO] HSS122_camarero_alt_analyzable_v_raw.mp3
18/02/2026 09:39:21,kvczwcaf,15189282,Version1-raw,43,o.png,3006.200000011944,O,2,1,[MONO] HSS122_camarero_alt_analyzable_v_raw.mp3
18/02/2026 09:39:22,kvczwcaf,15189282,Version1-raw,44,audio started,1517.4000000238302,Audio Clip,2,75,[MONO] ASI_blena_analyzable.mp3
18/02/2026 09:39:23,kvczwcaf,15189282,Version1-raw,44,a.png,2773.2999999999884,A,1,75,[MONO] ASI_blena_analyzable.mp3
18/02/2026 09:39:25,kvczwcaf,15189282,Version1-raw,45,audio started,1502.4000000059605,Audio Clip,2,8,[MONO] ASI110_plato_alt_analyzable_v-less_raw.mp3
18/02/2026 09:39:26,kvczwcaf,15189282,Version1-raw,45,o.png,2506.300000011921,O,2,8,[MONO] ASI110_plato_alt_analyzable_v-less_raw.mp3
18/02/2026 09:39:27,kvczwcaf,15189282,Version1-raw,46,audio started,1500.9000000118976,Audio Clip,2,12,[MONO] ASI128_pala_alt_analyzable_v_raw.mp3
18/02/2026 09:39:28,kvczwcaf,15189282,Version1-raw,46,a.png,2489.5999999999767,A,1,12,[MONO] ASI128_pala_alt_analyzable_v_raw.mp3
18/02/2026 09:39:30,kvczwcaf,15189282,Version1-raw,47,audio started,1517.800000017858,Audio Clip,2,5,[MONO] HSS126_brujo_alt_analyzable_v-less_raw.mp3
18/02/2026 09:39:31,kvczwcaf,15189282,Version1-raw,47,o.png,2723.0999999999767,O,2,5,[MONO] HSS126_brujo_alt_analyzable_v-less_raw.mp3
18/02/2026 09:39:33,kvczwcaf,15189282,Version1-raw,48,audio started,1501.1000000179047,Audio Clip,2,35,[MONO] ASI148_anillo_nonalt_analyzable_v_raw.mp3
18/02/2026 09:39:34,kvczwcaf,15189282,Version1-raw,48,o.png,2839.700000011944,O,2,35,[MONO] ASI148_anillo_nonalt_analyzable_v_raw.mp3
18/02/2026 09:39:37,kvczwcaf,15189282,Version1-raw,49,audio started,1518.4000000000233,Audio Clip,2,95,[MONO] HSS_sata_unanalyzable.mp3
18/02/2026 09:39:39,kvczwcaf,15189282,Version1-raw,49,a.png,2773.1000000179047,A,1,95,[MONO] HSS_sata_unanalyzable.mp3
18/02/2026 09:39:40,kvczwcaf,15189282,Version1-raw,50,audio started,1517.7000000238186,Audio Clip,2,94,[MONO] HSS_kecha_unanalyzable2.mp3
18/02/2026 09:39:41,kvczwcaf,15189282,Version1-raw,50,a.png,2223.000000005937,A,1,94,[MONO] HSS_kecha_unanalyzable2.mp3
18/02/2026 09:39:42,kvczwcaf,15189282,Version1-raw,51,audio started,1501.0000000238651,Audio Clip,2,59,[MONO] ASI146_ballena_nonalt_unanalyzable_v_raw.mp3
18/02/2026 09:39:43,kvczwcaf,15189282,Version1-raw,51,a.png,2506.700000011944,A,1,59,[MONO] ASI146_ballena_nonalt_unanalyzable_v_raw.mp3
18/02/2026 09:39:45,kvczwcaf,15189282,Version1-raw,52,audio started,1517.5000000178698,Audio Clip,2,53,[MONO] HSS143_zapato_nonalt_unanalyzable_v-less_raw.mp3
18/02/2026 09:39:46,kvczwcaf,15189282,Version1-raw,52,o.png,2508.0000000178698,O,2,53,[MONO] HSS143_zapato_nonalt_unanalyzable_v-less_raw.mp3
18/02/2026 09:39:47,kvczwcaf,15189282,Version1-raw,53,audio started,1517.5000000119326,Audio Clip,2,52,[MONO] ASI128_anzuelo_nonalt_unanalyzable_v_raw.mp3
18/02/2026 09:39:49,kvczwcaf,15189282,Version1-raw,53,o.png,2872.0000000119326,O,2,52,[MONO] ASI128_anzuelo_nonalt_unanalyzable_v_raw.mp3
18/02/2026 09:39:50,kvczwcaf,15189282,Version1-raw,54,audio started,1517.5,Audio Clip,2,67,[MONO] ASI_bleno_analyzable.mp3
18/02/2026 09:39:51,kvczwcaf,15189282,Version1-raw,54,o.png,2488.9000000059605,O,2,67,[MONO] ASI_bleno_analyzable.mp3
18/02/2026 09:39:53,kvczwcaf,15189282,Version1-raw,55,audio started,1518.1000000238419,Audio Clip,2,65,[MONO] HSS_fado_analyzable.mp3
18/02/2026 09:39:54,kvczwcaf,15189282,Version1-raw,55,o.png,3107.5,O,2,65,[MONO] HSS_fado_analyzable.mp3
18/02/2026 09:39:56,kvczwcaf,15189282,Version1-raw,56,audio started,1502.2000000119442,Audio Clip,2,85,[MONO] ASI_gapo_unanalyzable.mp3
18/02/2026 09:39:57,kvczwcaf,15189282,Version1-raw,56,o.png,2779.3000000059837,O,2,85,[MONO] ASI_gapo_unanalyzable.mp3
18/02/2026 09:39:58,kvczwcaf,15189282,Version1-raw,57,audio started,1501.0000000178698,Audio Clip,2,83,[MONO] HSS_bleno_unanalyzable3.mp3
18/02/2026 09:39:59,kvczwcaf,15189282,Version1-raw,57,o.png,2306.5000000178698,O,2,83,[MONO] HSS_bleno_unanalyzable3.mp3
18/02/2026 09:40:01,kvczwcaf,15189282,Version1-raw,58,audio started,1517.4000000118976,Audio Clip,2,16,[MONO] ASI146_plata_alt_analyzable_v-less_raw.mp3
18/02/2026 09:40:02,kvczwcaf,15189282,Version1-raw,58,a.png,2306.500000005937,A,1,16,[MONO] ASI146_plata_alt_analyzable_v-less_raw.mp3
18/02/2026 09:40:03,kvczwcaf,15189282,Version1-raw,59,audio started,1501.300000011921,Audio Clip,2,7,[MONO] ASI132_gato_alt_analyzable_v-less_raw.mp3
18/02/2026 09:40:04,kvczwcaf,15189282,Version1-raw,59,o.png,2473.5,O,2,7,[MONO] ASI132_gato_alt_analyzable_v-less_raw.mp3
18/02/2026 09:40:06,kvczwcaf,15189282,Version1-raw,60,audio started,1517.7000000119442,Audio Clip,2,81,[MONO] HSS_bleno_unanalyzable1.mp3
18/02/2026 09:40:07,kvczwcaf,15189282,Version1-raw,60,o.png,2878.6000000179047,O,2,81,[MONO] HSS_bleno_unanalyzable1.mp3
18/02/2026 09:40:08,kvczwcaf,15189282,Version1-raw,61,audio started,1500.9000000118976,Audio Clip,2,17,[MONO] HSS113_camarero_alt_unanalyzable_v_raw.mp3
18/02/2026 09:40:10,kvczwcaf,15189282,Version1-raw,61,o.png,2990.2000000238186,O,2,17,[MONO] HSS113_camarero_alt_unanalyzable_v_raw.mp3
18/02/2026 09:40:11,kvczwcaf,15189282,Version1-raw,62,audio started,1501.5000000119326,Audio Clip,2,96,[MONO] ASI_sata_unanalyzable.mp3
18/02/2026 09:40:13,kvczwcaf,15189282,Version1-raw,62,a.png,3240.100000005972,A,1,96,[MONO] ASI_sata_unanalyzable.mp3
18/02/2026 09:40:15,kvczwcaf,15189282,Version1-raw,63,audio started,1501.8000000238535,Audio Clip,2,25,[MONO] HSS141_maestra_alt_unanalyzable_v_raw.mp3
18/02/2026 09:40:15,kvczwcaf,15189282,Version1-raw,63,a.png,2290.900000017893,A,1,25,[MONO] HSS141_maestra_alt_unanalyzable_v_raw.mp3
18/02/2026 09:40:17,kvczwcaf,15189282,Version1-raw,64,audio started,1516.6000000119093,Audio Clip,2,6,[MONO] HSS113_viejito_alt_analyzable_v-less_raw.mp3
18/02/2026 09:40:18,kvczwcaf,15189282,Version1-raw,64,o.png,2522.2999999999884,O,2,6,[MONO] HSS113_viejito_alt_analyzable_v-less_raw.mp3
18/02/2026 09:40:19,kvczwcaf,15189282,Version1-raw,65,audio started,1517.4000000118976,Audio Clip,2,44,[MONO] ASI142_sombrilla_nonalt_analyzable_v_raw.mp3
18/02/2026 09:40:21,kvczwcaf,15189282,Version1-raw,65,a.png,2889.7000000238186,A,1,44,[MONO] ASI142_sombrilla_nonalt_analyzable_v_raw.mp3
18/02/2026 09:40:22,kvczwcaf,15189282,Version1-raw,66,audio started,1501.7000000178814,Audio Clip,2,89,[MONO] HSS_fada_unanalyzable1.mp3
